"experiment_id"	"Harvest.Date"	"Run"	"Plate"	"Column"	"Row"	"species"	"normalized_OD"	"qpcr_4plex_Cy5.356."	"qpcr_3plex_TR.360."	"qpcr_3plex_FAM.361."	"qpcr_4plex_FAM.492."	"qpcr_3plex_HEX.500."	"qpcr_4plex_TR.502."	"qpcr_4plex_HEX.519."	"nmr_row"	"nmr_column"	"nmr_rack"	"nmr_position"	"unknown1"	"unknown2"	"unknown3"	"Butyrate"	"Isovalerate"	"Leucine"	"Valine"	"Isoleucine"	"Propionate"	"unknown4"	"Ethanol"	"Lactate"	"Isocaproate"	"unknown5"	"Alanine"	"unknown6"	"Acetate"	"unknown7"	"unknown8"	"Methionine"	"unknown9"	"Glutamate"	"Isobutyrate"	"Succinate"	"2-Oxoisocaproate"	"Aspartate"	"unknown10"	"Asparagine"	"Lysine"	"Choline"	"Proline"	"Cystine"	"unknown11"	"Glycine"	"Glycerol"	"unknown12"	"unknown13"	"unknown14"	"Betaine"	"Serine"	"Isopropanol"	"Pyroglutamate"	"Threonine"	"Trehalose"	"Lactose"	"unknown15"	"unknown16"	"unknown17"	"unknown18"	"Uracil"	"Uridine"	"unknown19"	"unknown20"	"Cytosine"	"unknown21"	"Cytidine"	"Adenosine"	"Inosine"	"unknown22"	"unknown23"	"unknown24"	"unknown25"	"Urocanate"	"Fumarate"	"Tyramine"	"Tyrosine"	"Histidine"	"unknown26"	"Tryptophan"	"Phenylalanine"	"unknown27"	"unknown28"	"unknown29"	"unknown30"	"unknown31"	"UMP"	"Hypoxanthine"	"unknown32"	"Adenine"	"unknown33"	"unknown34"	"unknown35"	"Formate"	"AMP"	"Nicotinate"	"Nicotinamide"
"342B"	"1/12/2017"	3	4	2	"B"	"360,361"	0.018391663	NA	0.053932079	0.715021086	NA	NA	NA	NA	"D"	10	2	"2D10"	0.010932	0.0082585	1.3809	1.7183	1.826	6.5165	2.8563	1.8889	0.17075	0.028221	1.0206	3.8304	0.11756	0.24868	3.0906	0.73626	1.3463	1.8414	0.41316	0.82797	0.10967	0.8191	0.11983	1.007	0.12787	0.65847	0.13388	0.61044	2.5361	0.18379	0.4811	0.17565	0.040243	0.45604	0.14724	0.080427	0.8902	0.19963	0.36842	0.73396	0.15708	1.8739	1.4024	0.007455	0.0067034	0.0016643	0.002388	0.0054131	0.0044023	0.036507	0.010669	0.0066166	0.0077869	0.0024672	0.0039152	0.0056827	0.011122	0.0020294	0.0037563	0.0048345	0.0035734	0.0077949	0.00070807	0.0021861	0.36189	0.3239	0.14554	0.34095	0.19036	1.0316	0.035961	0.0088024	0.027856	0.014204	0.033491	0.043861	0.0094142	0.010941	0.050351	0.013369	0.012074	0.0037169	0.08911	0.0046648	0.0085081	0.0016815
"344B"	"1/12/2017"	3	4	4	"B"	"360,500"	0.006291667	1.19683e-07	0.572365717	NA	2.46033e-05	0.217449824	NA	1.68147e-05	"D"	11	2	"2D11"	0.010528	0.0077261	1.3309	1.6911	1.5709	6.5524	2.952	2.0707	0.1656	0.029299	0.96155	2.0823	0.11038	0.25525	3.302	0.67892	1.0755	1.814	0.39163	0.88495	0.1095	0.81771	0.11746	1.0138	0.12591	0.63938	0.13696	0.60793	2.6263	0.17401	0.52186	0.18215	0.19945	0.5051	0.17293	0.15939	0.92528	0.23462	0.38605	0.74914	0.15608	1.7433	1.4071	0.31666	0.0188	0.0016641	0.0075398	0.0030071	0.0034735	0.020149	0.015344	0.010142	0.014012	0.0030185	0.0048172	0.0049902	0.016089	0.00098668	0.0062434	0.0011073	0.004975	0.0018058	0.0022326	0.001943	0.40078	0.28843	0.15453	0.36441	0.1782	1.0791	0.043196	0.025388	0.019481	0.016504	0.03048	0.040962	0.011073	0.01027	0.057776	0.0062649	0.017353	0.0031968	0.027096	0.005421	0.0086862	0.0019283
"361B"	"1/12/2017"	3	6	1	"B"	"361,502"	0.017091671	2.34976e-07	NA	0.526783049	NA	NA	0.009460734	0.00016687	"D"	12	2	"2D12"	0.010847	0.0083265	1.4201	1.7935	1.7851	6.6239	2.8972	1.8904	0.16841	0.028861	1.0185	3.9089	0.12214	0.25212	3.0934	0.76768	1.3933	1.8854	0.42576	0.84194	0.11201	0.82831	0.12368	1.0247	0.13127	0.68352	0.13708	0.61804	2.5563	0.1919	0.48883	0.17977	0.04114	0.45731	0.17455	0.082168	0.90938	0.20665	0.37782	0.75696	0.16154	1.9676	1.4408	0.0079472	0.0080749	0.0021018	0.0016335	0.0074597	0.0041079	0.038203	0.011989	0.0059228	0.0059379	0.0028203	0.0038862	0.0069172	0.011067	0.0019116	0.0035581	0.0072153	0.0035071	0.01024	0.00063275	0.00028772	0.36113	0.34107	0.13504	0.35044	0.19588	1.0515	0.03513	0.0098703	0.03434	0.01433	0.026547	0.046228	0.0099546	0.011016	0.050075	0.015266	0.0099787	0.0048334	0.095287	0.0029568	0.0092486	0.0021555
"273B"	"1/11/2017"	2	7	3	"B"	"500,519"	0.287558335	NA	NA	NA	NA	0.19578017	NA	71.3161391	"E"	1	2	"2E1"	0.009352	0.011218	0.97703	1.0724	1.7994	5.9278	3.5821	2.184	1.267	0.04248	0.75643	1.077	0.094059	0.25937	3.9842	0.53047	2.8472	2.0156	0.48413	1.0082	0.099551	1.0787	0.095232	1.6429	0.11019	0.31444	0.10595	0.43246	2.6522	0.25048	1.2791	0.12596	0.033777	0.42689	0.174	0.054257	0.79627	0.13256	0.31095	0.58814	0.13045	1.4319	1.0597	0.0043372	0.0048329	0.003161	0.0019616	0.0047418	0.0042466	0.029305	0.018754	0.0047454	0.0050224	0.0021579	0.0018758	0.0042078	0.02627	0.0048883	0.001784	0.004246	0.0013509	0.0047419	0.0027865	0.0023604	0.46816	0.18039	0.14866	0.26983	0.17588	1.1704	0.033188	0.014704	0.018754	0.019521	0.013357	0.028659	0.0060617	0.011177	0.035392	0.0074075	0.0059887	0.0031167	0.11347	0.00068286	0.0047456	0.004691
"324B"	"1/12/2017"	3	2	4	"B"	"356,360"	0.168591658	3.993634785	0.265305006	2.23193e-05	NA	NA	NA	4.09612e-05	"E"	2	2	"2E2"	0.013434	0.0088218	2.3033	2.2783	3.872	5.1974	1.9698	1.1223	1.2774	0.027725	0.96157	1.0699	0.19138	0.22524	1.2774	1.2367	1.8977	2.5465	0.41222	0.88674	0.11933	0.85536	0.16302	1.1395	0.12828	0.66026	0.14336	0.62094	2.6833	0.16761	0.51659	0.15207	0.042047	0.52665	0.15785	0.08553	0.75374	0.14294	0.38777	0.45512	0.16118	1.8057	1.1096	0.007762	0.019219	0.0022193	0.0053576	0.0018723	0.0045884	0.015628	0.014125	0.010105	0.01446	0.0040814	0.0051981	0.005146	0.015365	0.0013923	0.005887	0.00085328	0.0064703	0.0015576	0.00039461	0.0014444	0.40118	0.2993	0.17574	0.36981	0.18365	1.0897	0.040184	0.014646	0.019966	0.013453	0.028918	0.045146	0.024184	0.010481	0.044113	0.0071376	0.016649	0.0029083	0.020085	0.0070895	0.0087464	0.002407
"351B"	"1/12/2017"	3	5	1	"B"	"360,502"	0.011891672	0.001728105	0.72446117	NA	NA	NA	0.008625436	0.000887854	"E"	3	2	"2E3"	0.010887	0.0081477	1.3946	1.7267	1.6157	6.8179	3.1261	2.1712	0.17962	0.030978	0.95126	2.2025	0.11479	0.26823	3.4993	0.68987	1.1323	1.8999	0.40968	0.93785	0.11382	0.86642	0.12603	1.0775	0.13077	0.66829	0.14347	0.64074	2.7538	0.18252	0.53832	0.18585	0.20759	0.53988	0.16906	0.16717	0.96828	0.23754	0.39858	0.7896	0.15999	1.8172	1.4798	0.32961	0.020371	0.0016574	0.0069927	0.0026205	0.0033489	0.0226	0.013133	0.011547	0.017255	0.003353	0.0057835	0.004867	0.017638	0.0022155	0.0075035	0.0016164	0.0077864	0.0014094	0.00052145	0.0018388	0.42628	0.29974	0.17807	0.36611	0.18743	1.1203	0.043374	0.025918	0.019712	0.015647	0.031598	0.04554	0.010671	0.010689	0.059392	0.0068154	0.020588	0.0028902	0.024976	0.0086247	0.0095885	0.0017531
"354B"	"1/12/2017"	3	5	4	"B"	"361,500"	0.014991665	3.73303e-07	NA	2.31560049	NA	0.058290524	NA	9.47827e-05	"E"	4	2	"2E4"	0.010861	0.0080681	1.3842	1.7568	1.7013	6.4065	2.8005	1.8333	0.16252	0.028356	1.0564	3.657	0.11784	0.24379	2.9947	0.73107	1.2845	1.8167	0.40462	0.8109	0.11069	0.79689	0.12351	0.98807	0.12784	0.6522	0.13131	0.59963	2.4803	0.18306	0.47402	0.17251	0.039793	0.43859	0.17974	0.082458	0.87115	0.19443	0.36651	0.72507	0.16624	1.8891	1.3826	0.010514	0.0087468	0.0019533	0.0040634	0.0070847	0.0037051	0.037549	0.011746	0.0056281	0.0060312	0.0026655	0.0031688	0.0061052	0.01104	0.0016912	0.002873	0.0069844	0.0029738	0.010048	0.0016367	0.00029427	0.34785	0.32591	0.13111	0.33897	0.18954	1.019	0.03669	0.008399	0.032748	0.014392	0.027171	0.040948	0.0096247	0.01043	0.048058	0.014368	0.0095921	0.0046217	0.085488	0.0031102	0.008365	0.0031444
"352B"	"1/12/2017"	3	5	2	"B"	"360,519"	0.256591657	8.66351e-07	0.291473655	NA	NA	NA	0.000240885	70.7402059	"E"	5	2	"2E5"	0.0087527	0.011143	1.0021	1.0097	1.8838	5.9592	3.6528	2.22	1.3867	0.033157	0.73572	1.1264	0.095344	0.26245	4.0667	0.50971	2.824	2.0622	0.49079	1.0374	0.096715	1.0826	0.089587	1.6514	0.099047	0.31305	0.10864	0.44219	2.7145	0.2689	1.361	0.13025	0.033274	0.45246	0.16969	0.052245	0.80581	0.134	0.31274	0.60087	0.11393	1.4078	1.0355	0.005151	0.0084709	0.0031342	0.0040505	0.0025905	0.002964	0.029594	0.015552	0.0057514	0.0070348	0.0024305	0.0031383	0.0041693	0.017592	0.0022486	0.0031514	0.0017182	0.0027205	0.0030883	0.0010216	0.0021757	0.48467	0.17472	0.17479	0.26977	0.17285	1.2004	0.033058	0.014217	0.012877	0.013618	0.016249	0.031078	0.0069133	0.0079912	0.049412	0.0059533	0.0089871	0.0023695	0.10504	0.0029624	0.0090377	0.002665
"241B"	"1/11/2017"	2	4	1	"B"	"356,519"	0.291558343	5.455383006	NA	NA	NA	NA	NA	72.89730232	"E"	6	2	"2E6"	0.011373	0.008072	2.1316	1.8876	3.9532	5.1916	2.3497	1.1531	2.0827	0.020785	0.82596	0.46943	0.18532	0.23075	1.48	1.0608	3.0483	2.6999	0.48377	0.96406	0.11065	0.99619	0.16674	1.7472	0.11258	0.42828	0.12621	0.48565	2.7688	0.24307	1.0803	0.11275	0.03847	0.49794	0.19714	0.0615	0.71391	0.11528	0.34987	0.37543	0.15106	1.701	0.98799	0.0058251	0.0056122	0.0023154	0.0018311	0.0043849	0.0054948	0.022366	0.018156	0.0055811	0.0048755	0.0021956	0.0028769	0.0053602	0.019252	0.005576	0.0021635	0.0040895	0.0016513	0.0064979	0.0012607	0.001715	0.44418	0.25418	0.17259	0.3251	0.19167	1.1676	0.035945	0.013624	0.022879	0.023583	0.019188	0.035766	0.02746	0.014919	0.024065	0.0094155	0.0073272	0.0034443	0.067428	0.0021465	0.0086978	0.001945
"251B"	"1/11/2017"	2	5	1	"B"	"360,502"	0.016258332	NA	0.928585019	NA	NA	NA	0.00849672	1.50403e-05	"E"	7	2	"2E7"	0.010614	0.0080352	1.353	1.6768	1.6533	6.6253	3.0524	2.0931	0.17596	0.029509	0.93678	2.1319	0.11129	0.25936	3.3874	0.6688	1.0865	1.8512	0.4018	0.90274	0.10783	0.856	0.11025	1.0466	0.12449	0.65941	0.13924	0.61102	2.6625	0.17388	0.52101	0.17268	0.20083	0.54664	0.16189	0.16303	0.93914	0.22927	0.3878	0.76565	0.16069	1.7447	1.4254	0.31898	0.019869	0.001523	0.0062696	0.0022965	0.0039487	0.020954	0.013137	0.0099984	0.015612	0.0031954	0.0066713	0.004461	0.01659	0.0018329	0.0068747	0.0012663	0.0087016	0.00051108	0.00059064	0.001055	0.40687	0.29039	0.17157	0.35308	0.18097	1.081	0.040248	0.025185	0.019738	0.014957	0.028283	0.045969	0.010075	0.010162	0.054981	0.0065931	0.018641	0.0025828	0.022358	0.0094495	0.0088381	0.00083128
"254B"	"1/11/2017"	2	5	4	"B"	"361,500"	0.029658336	NA	NA	2.897233802	NA	0.084760965	NA	NA	"E"	8	2	"2E8"	0.01116	0.0082741	1.4056	1.7517	1.7387	6.434	2.8273	1.8458	0.16523	0.027744	1.0876	3.7267	0.1191	0.24539	3.0013	0.75659	1.2784	1.8305	0.40639	0.81201	0.11214	0.79965	0.11893	0.99639	0.12787	0.65732	0.13518	0.60517	2.4997	0.18212	0.47742	0.16922	0.040737	0.43547	0.19563	0.084311	0.87198	0.19571	0.36433	0.73448	0.17751	1.9186	1.3908	0.0074589	0.0088089	0.0019144	0.002665	0.0068219	0.0038591	0.036904	0.011205	0.0056957	0.0062645	0.0026411	0.0029474	0.0064238	0.010754	0.0020319	0.0029496	0.0068625	0.0030324	0.0099769	0.000665	0.00056744	0.34786	0.33322	0.1357	0.34447	0.19067	1.021	0.037249	0.00857	0.032699	0.014357	0.028699	0.043358	0.010135	0.0098431	0.047635	0.014431	0.0097557	0.0049178	0.085479	0.0024592	0.0087817	0.0025994
"263B"	"1/11/2017"	2	6	3	"B"	"492,500"	0.099958333	NA	NA	NA	1.913242721	1.094462124	NA	NA	"E"	9	2	"2E9"	0.014041	0.0086749	1.3873	2.759	2.1202	6.3691	2.9148	1.8056	0.15626	0.02472	1.03	1.0928	0.1165	0.23968	3.0662	1.5848	0.91306	1.8351	0.38813	0.79808	0.1083	0.77261	0.11304	1.0453	0.12381	0.63583	0.13635	0.59075	2.4565	0.17387	0.46859	0.16318	0.18933	0.45078	0.15887	0.14939	0.86516	0.16036	0.37352	0.40237	0.15199	1.8803	1.2909	0.30742	0.0045884	0.0010853	0.00083725	0.0020271	0.0019199	0.03848	0.0065651	0.0087695	0.013617	0.0017827	0.0033786	0.0050509	0.01851	0.0018634	0.00055877	0.00088526	0.0011793	0.00052726	0.0070608	0.00085682	0.33498	0.31589	0.10397	0.34458	0.17219	0.99291	0.045365	0.014286	0.019018	0.0137	0.024563	0.035435	0.01813	0.010634	0.06429	0.0052854	0.0064338	0.0026762	0.02402	0.0011518	0.0077681	0.0031656
"413A"	"12/16/2016"	4	1	3	"A"	"519"	0.253341652	NA	NA	NA	NA	NA	NA	NA	"E"	10	2	"2E10"	0.0086859	0.011488	1.0517	1.0257	2.0511	6.1334	3.8032	2.2429	1.5583	0.028414	0.71739	1.0993	0.098895	0.26782	4.2293	0.51096	2.9946	2.1644	0.51391	1.0652	0.098093	1.1028	0.09263	1.7033	0.09692	0.31781	0.1104	0.43418	2.7832	0.28336	1.4561	0.13208	0.035185	0.45277	0.19627	0.051223	0.83726	0.12871	0.33343	0.60943	0.12395	1.4663	1.0476	0.0043779	0.0079574	0.0030875	0.0017571	0.0038122	0.0048003	0.029495	0.01855	0.0050563	0.0040812	0.0017317	0.0021022	0.0043431	0.025762	0.0028306	0.0021691	0.0035573	0.0012137	0.0056103	0.0013113	0.0020959	0.49332	0.18008	0.17785	0.27554	0.18195	1.2448	0.03373	0.01536	0.017722	0.019192	0.01245	0.03022	0.0058807	0.0091727	0.04256	0.0071543	0.0060114	0.0028276	0.099652	0.0012703	0.0041054	0.0068097
"424C"	"12/16/2016"	4	2	4	"C"	"356,361,519"	0.082541667	NA	NA	NA	NA	NA	NA	NA	"E"	11	2	"2E11"	0.010639	0.0083865	1.4189	1.7171	1.966	6.4658	3.0731	1.9298	0.48105	0.03631	0.96084	3.0898	0.11255	0.25317	3.3797	0.72053	2.2054	1.8997	0.44323	0.88149	0.1145	0.87582	0.11703	1.2577	0.13583	0.57242	0.12997	0.57716	2.6033	0.19582	0.65522	0.17923	0.046018	0.45918	0.17864	0.070798	0.86377	0.18457	0.3602	0.72788	0.16462	1.8797	1.3758	0.0088244	0.0065809	0.0016472	0.0025699	0.0055371	0.0048628	0.032361	0.011418	0.005344	0.0061366	0.0028359	0.0033988	0.0056967	0.0092813	0.0017916	0.0028557	0.005815	0.0030986	0.0089017	0.00068545	0.00071359	0.3919	0.30952	0.15094	0.34231	0.19517	1.0622	0.03166	0.0084828	0.029704	0.013032	0.022207	0.047817	0.0091456	0.0099864	0.04833	0.012985	0.0086835	0.0047905	0.11611	0.0029988	0.0090535	0.0019236
"242B"	"1/11/2017"	2	4	2	"B"	"360,361"	0.032658327	NA	0.123764912	1.213741238	NA	NA	NA	0.000100823	"E"	12	2	"2E12"	0.011085	0.0079848	1.3817	1.7225	1.7123	6.4459	2.8329	1.8601	0.16915	0.027726	1.0326	3.8411	0.11768	0.24669	3.0537	0.74378	1.3021	1.8299	0.40903	0.82099	0.10792	0.80987	0.11677	1.0063	0.12719	0.65376	0.1352	0.60774	2.5163	0.1823	0.47951	0.17131	0.040499	0.4562	0.18024	0.081478	0.87274	0.19527	0.36272	0.73302	0.15817	1.8776	1.3878	0.0086285	0.0068014	0.0016907	0.0023907	0.0053999	0.0047465	0.035728	0.01018	0.0059928	0.006951	0.0027108	0.004121	0.0060045	0.010535	0.0023016	0.0037765	0.0047073	0.0032426	0.0081658	0.00021567	0.0013956	0.35544	0.32466	0.14586	0.34266	0.1883	1.0217	0.035172	0.0092171	0.028642	0.013765	0.031848	0.043767	0.0094866	0.010132	0.04754	0.013196	0.012055	0.0044361	0.086111	0.0047808	0.0084439	0.003418
"373C"	"1/12/2017"	3	7	3	"C"	"500,519"	0.279491672	2.60429e-07	NA	NA	NA	0.184837794	NA	146.1218168	"F"	1	2	"2F1"	0.0092327	0.011321	0.98946	1.0818	1.8428	5.9732	3.6017	2.1926	1.2976	0.042927	0.75416	1.0792	0.095066	0.26008	3.9955	0.53086	2.8934	2.0343	0.48422	1.0138	0.10161	1.0864	0.094918	1.6712	0.11256	0.31815	0.10759	0.43488	2.6675	0.27144	1.2991	0.13144	0.034577	0.42734	0.1626	0.053487	0.81165	0.13743	0.31082	0.59644	0.1252	1.4631	1.0664	0.0051206	0.0061267	0.0032517	0.0021107	0.0035367	0.0045568	0.029308	0.019636	0.0049051	0.0048133	0.0017806	0.0020803	0.0040788	0.028414	0.0041712	0.0022048	0.0039351	0.0010399	0.0043004	0.0019562	0.0022622	0.47493	0.18333	0.15099	0.27487	0.17756	1.1832	0.033633	0.014779	0.018169	0.019648	0.01333	0.028928	0.006171	0.0098108	0.037331	0.0073211	0.0056619	0.0035623	0.10903	0.0010135	0.0041043	0.0049549
"373A"	"1/12/2017"	3	7	3	"A"	"500,519"	0.281891653	4.79038e-07	NA	NA	NA	0.236911697	NA	181.9872001	"F"	2	2	"2F2"	0.0081054	0.0096059	0.86088	0.92667	1.6008	5.2197	3.1573	1.9177	1.1175	0.031345	0.64645	0.946	0.082425	0.22704	3.5008	0.46161	2.5372	1.791	0.43702	0.89493	0.088359	0.95793	0.080266	1.4524	0.090734	0.27991	0.093595	0.37687	2.3381	0.24267	1.1514	0.11337	0.0299	0.38206	0.14856	0.045368	0.70147	0.11182	0.28679	0.51555	0.11449	1.2646	0.92041	0.0052169	0.004418	0.0032647	0.001652	0.0037322	0.0038488	0.024744	0.016035	0.0041456	0.0044555	0.0021986	0.0019864	0.0036538	0.024484	0.0034612	0.0020158	0.0030022	0.0013282	0.00454	0.0017106	0.0019049	0.41354	0.155	0.13066	0.23702	0.15338	1.0316	0.029006	0.013097	0.015968	0.01774	0.011658	0.023947	0.0049588	0.0097036	0.031722	0.0060617	0.0047684	0.0028939	0.10033	0.00094266	0.0042206	0.0045811
"373B"	"1/12/2017"	3	7	3	"B"	"500,519"	0.285091678	3.84167e-07	9.34055e-05	1.54711e-05	NA	0.226861366	NA	133.073579	"F"	3	2	"2F3"	0.0087973	0.011358	0.96529	1.0465	1.8055	5.8583	3.5485	2.1596	1.2936	0.041906	0.74444	1.0597	0.093381	0.25542	3.936	0.52084	2.8465	2.0066	0.47995	1.0008	0.09891	1.0675	0.091805	1.6448	0.10693	0.31333	0.10601	0.42569	2.6239	0.26965	1.2948	0.12846	0.033581	0.42625	0.16541	0.051848	0.78791	0.13201	0.30975	0.58096	0.12042	1.4378	1.0438	0.0059761	0.0060546	0.0038944	0.0019985	0.0040233	0.0053086	0.028486	0.018956	0.0047865	0.0046889	0.0019042	0.0019701	0.0036281	0.027443	0.0044267	0.0018638	0.0038935	0.0012945	0.0045368	0.0021294	0.0025015	0.46717	0.17834	0.14794	0.26627	0.17304	1.167	0.032578	0.014884	0.018192	0.019252	0.013241	0.027765	0.0055543	0.010584	0.037016	0.0073552	0.0057455	0.0030387	0.10983	0.0010948	0.0045517	0.005833
"374B"	"1/12/2017"	3	7	4	"B"	"502,519"	0.298191676	NA	1.63071e-05	NA	NA	NA	0.031878469	126.4136442	"F"	4	2	"2F4"	0.0084577	0.010604	0.92732	1.039	1.7186	5.6155	3.342	2.0539	1.1891	0.051905	0.71919	1.0167	0.088832	0.2441	3.724	0.49912	2.7048	1.8906	0.45479	0.95568	0.09253	1.0017	0.092517	1.5715	0.1173	0.30158	0.10238	0.41115	2.5007	0.24852	1.193	0.1244	0.032719	0.41047	0.1577	0.049202	0.75796	0.12415	0.29681	0.55803	0.11287	1.3761	1.007	0.0050634	0.005994	0.0032693	0.0014401	0.0043702	0.0040392	0.027445	0.018206	0.0046516	0.0046231	0.0018124	0.0018942	0.0037856	0.026624	0.0031876	0.0020039	0.0034301	0.0013811	0.0047947	0.00073826	0.0024411	0.44049	0.17446	0.14491	0.25764	0.16479	1.1025	0.031113	0.013998	0.01775	0.018301	0.012444	0.027161	0.005044	0.008737	0.034168	0.0066438	0.0056805	0.00308	0.092512	0.0012817	0.0035258	0.0060491
"411B"	"12/16/2016"	4	1	1	"B"	"356"	0.08714167	NA	NA	NA	NA	NA	NA	NA	"F"	5	2	"2F5"	0.012935	0.0094804	2.1631	2.3085	3.2479	5.5616	2.0393	1.0166	1.1515	0.025737	0.94522	0.40362	0.17983	0.21622	1.115	1.1741	1.9654	2.2719	0.40518	0.7834	0.11687	0.80162	0.15853	1.0584	0.13221	0.6728	0.14125	0.59439	2.4787	0.18753	0.47119	0.16816	0.041765	0.44735	0.17251	0.091836	0.77461	0.15688	0.38357	0.48708	0.16776	1.9904	1.1713	0.028951	0.021678	0.0015431	0.0023178	0.0056932	0.025716	0.021638	0.016682	0.0065636	0.00576	0.0020424	0.0031876	0.0063564	0.011564	0.0069124	0.0030457	0.0062303	0.0026679	0.0090336	-0.00038284	0.00075323	0.3301	0.34956	0.11595	0.35577	0.19096	1.0134	0.038131	0.013825	0.032524	0.01911	0.025007	0.041929	0.039183	0.018619	0.010919	0.014942	0.009459	0.0041755	0.02169	0.0028066	0.0078899	0.0023861
"262B"	"1/11/2017"	2	6	2	"B"	"361,519"	0.154658336	NA	NA	3.545803246	NA	NA	NA	60.21865583	"F"	6	2	"2F6"	0.0098291	0.0093667	1.1203	1.436	1.7363	6.4172	3.3495	2.1097	0.79851	0.058811	0.89498	1.7577	0.10248	0.26338	3.7746	0.67421	2.6479	1.9547	0.47332	0.96214	0.109	0.99105	0.12224	1.4525	0.15063	0.45461	0.12015	0.53756	2.6977	0.18718	0.93948	0.15026	0.041169	0.46757	0.18375	0.063814	0.86112	0.16381	0.3427	0.6841	0.14986	1.7144	1.2691	0.0078585	0.0053644	0.0028483	0.00443	0.0057323	0.0040141	0.040403	0.011875	0.0047653	0.0052986	0.0032311	0.0030965	0.0050577	0.0086032	0.0015498	0.0028349	0.004657	0.0022767	0.0066962	0.0013477	0.0011096	0.43815	0.26096	0.16627	0.31848	0.18996	1.1357	0.034806	0.0067649	0.025786	0.01248	0.021211	0.038684	0.0084978	0.0085524	0.048772	0.010602	0.007527	0.0037111	0.10749	0.0026558	0.0087404	0.0015217
"353B"	"1/12/2017"	3	5	3	"B"	"361,492"	0.020091662	8.1004e-08	9.65842e-05	1.982963751	0.011617349	NA	NA	0.000552915	"F"	7	2	"2F7"	0.011131	0.0079001	1.3633	1.7194	1.7007	6.3105	2.7608	1.8002	0.16205	0.027439	1.0539	3.6262	0.11679	0.24065	2.9571	0.72472	1.2971	1.7973	0.39886	0.80182	0.10554	0.78928	0.12092	0.9767	0.12537	0.64851	0.1298	0.59185	2.4455	0.18183	0.46605	0.17177	0.039601	0.43187	0.16792	0.081969	0.86075	0.19094	0.35395	0.71547	0.1491	1.8687	1.3669	0.0075689	0.0068001	0.0016028	0.0025832	0.0061271	0.004349	0.035647	0.010637	0.005213	0.0066044	0.0024445	0.0031957	0.0059901	0.010238	0.0013302	0.0024939	0.0060689	0.0027739	0.0084776	0.00042042	0.00024539	0.34299	0.32275	0.13017	0.33523	0.18612	1.0039	0.036113	0.0080222	0.030833	0.014991	0.028594	0.040936	0.0092504	0.01032	0.048252	0.014221	0.0097287	0.0042109	0.091925	0.0028832	0.0084916	0.0023966
"212B"	"1/11/2017"	2	1	2	"B"	"360"	0.015158329	2.03195e-05	1.743940181	NA	NA	1.32954e-05	NA	0.000120336	"F"	8	2	"2F8"	0.01054	0.0079418	1.3492	1.6643	1.6576	6.5527	3.0291	2.0555	0.18454	0.028646	0.94514	2.0886	0.11128	0.25554	3.3407	0.66573	1.0699	1.8394	0.39716	0.87691	0.10777	0.84856	0.11057	1.0398	0.12363	0.65464	0.13781	0.60444	2.6276	0.17092	0.51017	0.17151	0.19918	0.52227	0.17088	0.16144	0.92432	0.22999	0.37923	0.75463	0.15641	1.7407	1.4113	0.316	0.019336	0.0019795	0.0064118	0.0024062	0.003471	0.021864	0.013282	0.0098849	0.014161	0.0031063	0.0064066	0.0049668	0.016267	0.00093781	0.0064729	0.0016601	0.0079384	0.0020044	0.00038058	0.0013133	0.39907	0.29166	0.16632	0.34647	0.18002	1.0644	0.040642	0.024477	0.019188	0.015989	0.029673	0.045707	0.0098344	0.0092478	0.053496	0.0062515	0.018687	0.0027253	0.021438	0.0096205	0.0089105	0.0015328
"341B"	"1/12/2017"	3	4	1	"B"	"356,519"	0.240191678	5.792144097	NA	NA	NA	NA	NA	91.13216355	"F"	9	2	"2F9"	0.011759	0.0080199	2.335	1.9123	4.089	4.9389	1.8075	0.86509	2.2242	0.019433	0.79543	0.51684	0.2026	0.21789	1.4109	1.1151	2.6326	2.713	0.4754	0.94785	0.10951	0.98277	0.1882	1.7506	0.1075	0.4106	0.1237	0.4738	2.709	0.23727	1.1009	0.10698	0.037278	0.48987	0.15612	0.057507	0.68319	0.096565	0.3382	0.36278	0.13576	1.6499	0.95834	0.0073323	0.0071161	0.0023669	0.0021627	0.0047889	0.022989	0.023339	0.017461	0.005311	0.0052265	0.0023022	0.0027011	0.0050267	0.013789	0.0056507	0.0025222	0.0040879	0.0019851	0.0066481	0.00074969	0.0022443	0.44371	0.24491	0.1645	0.31638	0.18528	1.1493	0.035057	0.013471	0.022331	0.017295	0.018198	0.034208	0.031657	0.013326	0.023942	0.0095883	0.0064992	0.0035343	0.05645	0.0018268	0.0090702	0.0017355
